delivery_id,delivery_status,delivery_time,rider_id
3635,Cancelled,17 minutes,323
3636,Cancelled,50 minutes,179
3637,Completed,60 minutes,426
3638,Cancelled,43 minutes,94
3639,Cancelled,51 minutes,286
3640,Pending,24 minutes,115
3641,Cancelled,36 minutes,241
3642,Cancelled,21 minutes,482
3643,Completed,49 minutes,272
3644,Pending,28 minutes,257
3645,Completed,60 minutes,11
3646,Pending,27 minutes,219
3647,Completed,55 minutes,129
3648,Pending,12 minutes,420
3649,Cancelled,40 minutes,387
3650,Pending,47 minutes,272
3651,Pending,51 minutes,352
3652,Pending,37 minutes,492
3653,Cancelled,27 minutes,319
3654,Completed,14 minutes,45
3655,Completed,22 minutes,111
3656,Pending,51 minutes,431
3657,Cancelled,30 minutes,336
3658,Cancelled,21 minutes,279
3659,Pending,24 minutes,125
3660,Cancelled,15 minutes,12
3661,Pending,10 minutes,93
3662,Pending,35 minutes,244
3663,Completed,19 minutes,344
3664,Cancelled,33 minutes,414
3665,Cancelled,17 minutes,157
3666,Completed,34 minutes,343
3667,Cancelled,36 minutes,340
3668,Pending,40 minutes,166
3669,Cancelled,46 minutes,482
3670,Completed,25 minutes,455
3671,Pending,30 minutes,317
3672,Completed,46 minutes,209
3673,Cancelled,34 minutes,171
3674,Pending,57 minutes,278
3675,Pending,19 minutes,227
3676,Completed,51 minutes,353
3677,Pending,34 minutes,101
3678,Completed,54 minutes,268
3679,Pending,24 minutes,157
3680,Completed,52 minutes,495
3681,Completed,28 minutes,316
3682,Completed,13 minutes,308
3683,Completed,42 minutes,170
3684,Pending,32 minutes,403
3685,Completed,42 minutes,396
3686,Cancelled,27 minutes,12
3687,Completed,13 minutes,408
3688,Completed,45 minutes,171
3689,Completed,60 minutes,303
3690,Cancelled,27 minutes,490
3691,Completed,32 minutes,403
3692,Cancelled,47 minutes,464
3693,Cancelled,25 minutes,305
3694,Completed,37 minutes,280
3695,Pending,37 minutes,383
3696,Pending,53 minutes,197
3697,Pending,53 minutes,60
3698,Cancelled,10 minutes,227
3699,Pending,53 minutes,59
3700,Pending,14 minutes,252
3701,Pending,43 minutes,203
3702,Pending,16 minutes,274
3703,Cancelled,10 minutes,92
3704,Pending,51 minutes,421
3705,Pending,32 minutes,488
3706,Completed,13 minutes,380
3707,Cancelled,20 minutes,182
3708,Completed,60 minutes,494
3709,Pending,28 minutes,494
3710,Cancelled,40 minutes,335
3711,Cancelled,30 minutes,398
3712,Pending,51 minutes,52
3713,Pending,21 minutes,253
3714,Completed,54 minutes,235
3715,Pending,27 minutes,190
3716,Completed,10 minutes,191
3717,Completed,49 minutes,456
3718,Cancelled,17 minutes,106
3719,Pending,29 minutes,88
3720,Completed,36 minutes,404
3721,Cancelled,33 minutes,316
3722,Pending,21 minutes,297
3723,Pending,28 minutes,100
3724,Cancelled,52 minutes,138
3725,Pending,50 minutes,311
3726,Pending,34 minutes,308
3727,Cancelled,54 minutes,401
3728,Cancelled,47 minutes,215
3729,Cancelled,59 minutes,412
3730,Completed,34 minutes,479
3731,Completed,12 minutes,354
3732,Completed,41 minutes,337
3733,Cancelled,59 minutes,173
3734,Cancelled,24 minutes,286
3735,Cancelled,25 minutes,500
3736,Pending,58 minutes,366
3737,Cancelled,40 minutes,491
3738,Completed,58 minutes,57
3739,Completed,19 minutes,376
3740,Pending,59 minutes,401
3741,Pending,18 minutes,399
3742,Completed,46 minutes,350
3743,Cancelled,55 minutes,257
3744,Pending,20 minutes,193
3745,Pending,12 minutes,132
3746,Pending,33 minutes,323
3747,Pending,34 minutes,472
3748,Cancelled,37 minutes,268
3749,Completed,36 minutes,241
3750,Cancelled,29 minutes,128
3751,Completed,36 minutes,151
3752,Cancelled,38 minutes,466
3753,Cancelled,47 minutes,248
3754,Pending,53 minutes,170
3755,Cancelled,32 minutes,310
3756,Completed,32 minutes,158
3757,Cancelled,39 minutes,74
3758,Cancelled,23 minutes,158
3759,Completed,39 minutes,72
3760,Pending,17 minutes,85
3761,Pending,42 minutes,361
3762,Pending,47 minutes,21
3763,Cancelled,48 minutes,95
3764,Cancelled,55 minutes,215
3765,Cancelled,22 minutes,138
3766,Completed,50 minutes,303
3767,Pending,10 minutes,339
3768,Cancelled,30 minutes,441
3769,Pending,16 minutes,330
3770,Completed,15 minutes,279
3771,Pending,12 minutes,481
3772,Pending,55 minutes,296
3773,Pending,25 minutes,65
3774,Cancelled,16 minutes,178
3775,Cancelled,23 minutes,353
3776,Completed,51 minutes,385
3777,Cancelled,43 minutes,212
3778,Cancelled,20 minutes,224
3779,Cancelled,11 minutes,141
3780,Pending,15 minutes,2
3781,Pending,28 minutes,142
3782,Pending,12 minutes,215
3783,Completed,49 minutes,22
3784,Completed,48 minutes,1
3785,Completed,15 minutes,104
3786,Cancelled,51 minutes,203
3787,Pending,54 minutes,162
3788,Completed,16 minutes,329
3789,Completed,30 minutes,43
3790,Cancelled,21 minutes,92
3791,Cancelled,60 minutes,121
3792,Cancelled,41 minutes,269
3793,Cancelled,48 minutes,48
3794,Pending,46 minutes,263
3795,Completed,42 minutes,367
3796,Pending,27 minutes,264
3797,Pending,38 minutes,56
3798,Cancelled,10 minutes,334
3799,Pending,15 minutes,177
3800,Pending,44 minutes,379
3801,Completed,13 minutes,191
3802,Completed,16 minutes,127
3803,Pending,43 minutes,426
3804,Completed,58 minutes,170
3805,Cancelled,25 minutes,294
3806,Completed,30 minutes,46
3807,Cancelled,58 minutes,42
3808,Completed,16 minutes,453
3809,Pending,41 minutes,200
3810,Cancelled,54 minutes,207
3811,Pending,31 minutes,184
3812,Cancelled,12 minutes,396
3813,Completed,38 minutes,48
3814,Cancelled,31 minutes,70
3815,Pending,31 minutes,17
3816,Pending,36 minutes,313
3817,Completed,32 minutes,239
3818,Pending,25 minutes,182
3819,Cancelled,49 minutes,484
3820,Completed,53 minutes,296
3821,Completed,59 minutes,418
3822,Cancelled,14 minutes,127
3823,Completed,48 minutes,92
3824,Pending,38 minutes,124
3825,Cancelled,29 minutes,315
3826,Cancelled,49 minutes,56
3827,Completed,41 minutes,407
3828,Cancelled,13 minutes,9
3829,Completed,54 minutes,331
3830,Cancelled,13 minutes,404
3831,Cancelled,40 minutes,69
3832,Completed,37 minutes,76
3833,Cancelled,12 minutes,105
3834,Completed,45 minutes,367
3835,Completed,23 minutes,500
3836,Completed,19 minutes,276
3837,Completed,22 minutes,206
3838,Cancelled,57 minutes,362
3839,Cancelled,52 minutes,402
3840,Cancelled,56 minutes,245
3841,Cancelled,49 minutes,5
3842,Cancelled,39 minutes,268
3843,Pending,27 minutes,401
3844,Completed,59 minutes,439
3845,Pending,55 minutes,374
3846,Completed,41 minutes,442
3847,Completed,14 minutes,100
3848,Pending,11 minutes,167
3849,Pending,17 minutes,421
3850,Cancelled,35 minutes,94
3851,Pending,49 minutes,373
3852,Cancelled,57 minutes,217
3853,Pending,21 minutes,489
3854,Pending,45 minutes,137
3855,Cancelled,43 minutes,423
3856,Completed,60 minutes,213
3857,Cancelled,56 minutes,45
3858,Pending,50 minutes,5
3859,Cancelled,40 minutes,152
3860,Cancelled,34 minutes,292
3861,Pending,50 minutes,254
3862,Pending,40 minutes,259
3863,Cancelled,25 minutes,14
3864,Pending,24 minutes,421
3865,Completed,29 minutes,491
3866,Pending,37 minutes,224
3867,Pending,28 minutes,65
3868,Completed,25 minutes,70
3869,Cancelled,41 minutes,105
3870,Cancelled,45 minutes,444
3871,Cancelled,41 minutes,460
3872,Pending,13 minutes,314
3873,Cancelled,45 minutes,242
3874,Completed,11 minutes,358
3875,Cancelled,49 minutes,52
3876,Cancelled,24 minutes,295
3877,Completed,44 minutes,124
3878,Completed,37 minutes,292
3879,Cancelled,51 minutes,371
3880,Pending,60 minutes,423
3881,Completed,50 minutes,336
3882,Completed,26 minutes,499
3883,Cancelled,60 minutes,430
3884,Cancelled,39 minutes,151
3885,Pending,19 minutes,352
3886,Pending,24 minutes,281
3887,Cancelled,36 minutes,106
3888,Completed,53 minutes,21
3889,Cancelled,59 minutes,70
3890,Pending,47 minutes,185
3891,Completed,26 minutes,469
3892,Completed,57 minutes,10
3893,Cancelled,48 minutes,364
3894,Completed,41 minutes,138
3895,Cancelled,23 minutes,16
3896,Pending,34 minutes,215
3897,Pending,45 minutes,192
3898,Pending,55 minutes,464
3899,Cancelled,59 minutes,134
3900,Pending,44 minutes,149
3901,Cancelled,31 minutes,296
3902,Pending,10 minutes,376
3903,Completed,33 minutes,368
3904,Completed,34 minutes,432
3905,Pending,48 minutes,256
3906,Pending,55 minutes,188
3907,Cancelled,60 minutes,80
3908,Completed,11 minutes,203
3909,Cancelled,25 minutes,431
3910,Completed,58 minutes,72
3911,Completed,29 minutes,141
3912,Pending,48 minutes,370
3913,Pending,24 minutes,155
3914,Completed,43 minutes,74
3915,Completed,48 minutes,181
3916,Pending,60 minutes,338
3917,Cancelled,22 minutes,248
3918,Completed,50 minutes,255
3919,Pending,22 minutes,493
3920,Pending,36 minutes,23
3921,Pending,13 minutes,195
3922,Completed,39 minutes,426
3923,Completed,51 minutes,344
3924,Pending,11 minutes,430
3925,Completed,38 minutes,259
3926,Cancelled,39 minutes,348
3927,Pending,42 minutes,19
3928,Completed,19 minutes,410
3929,Completed,41 minutes,386
3930,Completed,12 minutes,36
3931,Cancelled,11 minutes,478
3932,Completed,44 minutes,167
3933,Cancelled,14 minutes,186
3934,Completed,23 minutes,241
3935,Cancelled,14 minutes,297
3936,Completed,60 minutes,381
3937,Pending,29 minutes,16
3938,Completed,41 minutes,327
3939,Completed,58 minutes,122
3940,Pending,50 minutes,500
3941,Completed,13 minutes,431
3942,Cancelled,38 minutes,163
3943,Cancelled,34 minutes,24
3944,Completed,43 minutes,9
3945,Completed,45 minutes,37
3946,Completed,41 minutes,348
3947,Cancelled,45 minutes,257
3948,Completed,13 minutes,113
3949,Pending,10 minutes,65
3950,Completed,20 minutes,232
3951,Completed,40 minutes,49
3952,Cancelled,55 minutes,374
3953,Pending,53 minutes,273
3954,Pending,51 minutes,294
3955,Pending,58 minutes,292
3956,Completed,25 minutes,35
3957,Pending,56 minutes,193
3958,Pending,35 minutes,339
3959,Completed,28 minutes,487
3960,Cancelled,28 minutes,443
3961,Cancelled,26 minutes,3
3962,Completed,24 minutes,119
3963,Pending,10 minutes,46
3964,Pending,30 minutes,458
3965,Completed,41 minutes,6
3966,Cancelled,33 minutes,231
3967,Cancelled,41 minutes,26
3968,Pending,46 minutes,347
3969,Pending,22 minutes,89
3970,Cancelled,45 minutes,130
3971,Pending,42 minutes,46
3972,Completed,36 minutes,495
3973,Pending,43 minutes,451
3974,Completed,59 minutes,179
3975,Cancelled,49 minutes,136
3976,Pending,37 minutes,229
3977,Pending,36 minutes,210
3978,Cancelled,36 minutes,130
3979,Completed,19 minutes,469
3980,Cancelled,43 minutes,456
3981,Cancelled,49 minutes,298
3982,Pending,55 minutes,432
3983,Completed,30 minutes,94
3984,Pending,56 minutes,463
3985,Cancelled,43 minutes,366
3986,Pending,12 minutes,358
3987,Pending,53 minutes,382
3988,Completed,11 minutes,7
3989,Completed,33 minutes,104
3990,Completed,23 minutes,434
3991,Completed,23 minutes,331
3992,Cancelled,47 minutes,473
3993,Completed,32 minutes,282
3994,Cancelled,27 minutes,215
3995,Completed,54 minutes,479
3996,Pending,54 minutes,78
3997,Pending,48 minutes,4
3998,Pending,21 minutes,301
3999,Pending,31 minutes,4
4000,Completed,27 minutes,108
4001,Cancelled,46 minutes,281
4002,Completed,55 minutes,202
4003,Cancelled,40 minutes,289
4004,Pending,22 minutes,115
4005,Pending,40 minutes,471
4006,Cancelled,33 minutes,466
4007,Cancelled,37 minutes,267
4008,Pending,37 minutes,485
4009,Pending,28 minutes,251
4010,Cancelled,16 minutes,379
4011,Cancelled,13 minutes,3
4012,Pending,34 minutes,268
4013,Cancelled,51 minutes,202
4014,Completed,51 minutes,368
4015,Completed,34 minutes,293
4016,Cancelled,52 minutes,12
4017,Cancelled,53 minutes,167
4018,Pending,25 minutes,186
4019,Cancelled,31 minutes,334
4020,Cancelled,49 minutes,32
4021,Cancelled,12 minutes,114
4022,Pending,36 minutes,255
4023,Cancelled,27 minutes,145
4024,Cancelled,15 minutes,462
4025,Completed,26 minutes,47
4026,Completed,25 minutes,273
4027,Cancelled,46 minutes,166
4028,Completed,20 minutes,252
4029,Pending,59 minutes,61
4030,Pending,13 minutes,48
4031,Completed,17 minutes,438
4032,Completed,60 minutes,443
4033,Pending,41 minutes,198
4034,Completed,30 minutes,254
4035,Completed,44 minutes,395
4036,Cancelled,22 minutes,159
4037,Pending,53 minutes,302
4038,Cancelled,25 minutes,87
4039,Pending,42 minutes,303
4040,Pending,27 minutes,54
4041,Pending,43 minutes,389
4042,Cancelled,32 minutes,42
4043,Cancelled,26 minutes,192
4044,Completed,47 minutes,350
4045,Pending,53 minutes,385
4046,Pending,15 minutes,2
4047,Cancelled,40 minutes,356
4048,Cancelled,11 minutes,125
4049,Completed,51 minutes,150
4050,Cancelled,17 minutes,290
4051,Pending,37 minutes,27
4052,Pending,58 minutes,55
4053,Cancelled,55 minutes,296
4054,Pending,23 minutes,274
4055,Pending,23 minutes,78
4056,Pending,14 minutes,277
4057,Pending,57 minutes,402
4058,Completed,42 minutes,93
4059,Cancelled,17 minutes,230
4060,Completed,21 minutes,375
4061,Cancelled,30 minutes,442
4062,Cancelled,20 minutes,307
4063,Completed,54 minutes,366
4064,Pending,37 minutes,213
4065,Completed,22 minutes,288
4066,Completed,41 minutes,442
4067,Completed,57 minutes,118
4068,Pending,60 minutes,412
4069,Cancelled,56 minutes,237
4070,Completed,35 minutes,58
4071,Pending,23 minutes,452
4072,Cancelled,34 minutes,97
4073,Completed,16 minutes,62
4074,Pending,57 minutes,496
4075,Cancelled,56 minutes,107
4076,Pending,10 minutes,60
4077,Pending,43 minutes,113
4078,Cancelled,11 minutes,200
4079,Completed,18 minutes,54
4080,Completed,54 minutes,39
4081,Pending,33 minutes,111
4082,Cancelled,20 minutes,355
4083,Cancelled,53 minutes,138
4084,Completed,51 minutes,352
4085,Pending,30 minutes,368
4086,Pending,51 minutes,161
4087,Cancelled,45 minutes,392
4088,Completed,53 minutes,456
4089,Completed,22 minutes,471
4090,Pending,36 minutes,474
4091,Completed,48 minutes,444
4092,Completed,57 minutes,123
4093,Completed,28 minutes,480
4094,Cancelled,57 minutes,223
4095,Pending,36 minutes,26
4096,Cancelled,13 minutes,202
4097,Pending,27 minutes,477
4098,Completed,35 minutes,53
4099,Completed,17 minutes,289
4100,Completed,28 minutes,23
4101,Completed,34 minutes,484
4102,Cancelled,49 minutes,288
4103,Completed,41 minutes,49
4104,Completed,46 minutes,26
4105,Pending,23 minutes,127
4106,Completed,60 minutes,1
4107,Completed,16 minutes,338
4108,Cancelled,23 minutes,398
4109,Cancelled,60 minutes,405
4110,Completed,38 minutes,439
4111,Pending,44 minutes,174
4112,Cancelled,32 minutes,373
4113,Cancelled,55 minutes,313
4114,Completed,37 minutes,200
4115,Pending,47 minutes,248
4116,Pending,30 minutes,422
4117,Completed,10 minutes,112
4118,Completed,35 minutes,204
4119,Completed,57 minutes,435
4120,Pending,59 minutes,137
4121,Cancelled,51 minutes,288
4122,Cancelled,60 minutes,23
4123,Pending,30 minutes,97
4124,Completed,36 minutes,166
4125,Completed,17 minutes,335
4126,Completed,57 minutes,163
4127,Pending,53 minutes,164
4128,Pending,21 minutes,100
4129,Cancelled,25 minutes,420
4130,Pending,16 minutes,198
4131,Cancelled,45 minutes,473
4132,Cancelled,48 minutes,127
4133,Cancelled,58 minutes,154
4134,Completed,21 minutes,301
4135,Pending,33 minutes,166
4136,Cancelled,31 minutes,303
4137,Pending,57 minutes,467
4138,Pending,21 minutes,179
4139,Completed,25 minutes,188
4140,Cancelled,33 minutes,103
4141,Completed,30 minutes,264
4142,Cancelled,50 minutes,483
4143,Completed,33 minutes,440
4144,Pending,46 minutes,323
4145,Completed,15 minutes,485
4146,Pending,18 minutes,226
4147,Pending,28 minutes,432
4148,Completed,44 minutes,40
4149,Cancelled,18 minutes,484
4150,Cancelled,17 minutes,34
4151,Cancelled,25 minutes,305
4152,Completed,18 minutes,288
4153,Pending,54 minutes,442
4154,Completed,14 minutes,403
4155,Completed,58 minutes,296
4156,Completed,59 minutes,180
4157,Completed,26 minutes,271
4158,Pending,51 minutes,366
4159,Pending,25 minutes,359
4160,Cancelled,58 minutes,2
4161,Pending,23 minutes,179
4162,Completed,34 minutes,253
4163,Pending,26 minutes,483
4164,Completed,48 minutes,404
4165,Completed,26 minutes,118
4166,Pending,29 minutes,72
4167,Completed,30 minutes,78
4168,Cancelled,15 minutes,443
4169,Completed,41 minutes,173
4170,Cancelled,15 minutes,413
4171,Completed,52 minutes,347
4172,Pending,20 minutes,21
4173,Pending,10 minutes,14
4174,Completed,29 minutes,133
4175,Cancelled,30 minutes,219
4176,Pending,18 minutes,333
4177,Cancelled,49 minutes,354
4178,Cancelled,51 minutes,59
4179,Cancelled,36 minutes,231
4180,Pending,29 minutes,293
4181,Pending,16 minutes,454
4182,Pending,54 minutes,448
4183,Pending,17 minutes,224
4184,Completed,29 minutes,229
4185,Pending,20 minutes,201
4186,Cancelled,18 minutes,291
4187,Pending,22 minutes,71
4188,Completed,43 minutes,476
4189,Completed,24 minutes,456
4190,Completed,33 minutes,153
4191,Pending,60 minutes,236
4192,Pending,42 minutes,306
4193,Completed,31 minutes,143
4194,Pending,37 minutes,361
4195,Cancelled,41 minutes,301
4196,Completed,28 minutes,219
4197,Completed,22 minutes,370
4198,Cancelled,15 minutes,124
4199,Pending,51 minutes,260
4200,Cancelled,24 minutes,464
4201,Completed,36 minutes,476
4202,Completed,47 minutes,272
4203,Completed,15 minutes,135
4204,Cancelled,16 minutes,297
4205,Pending,52 minutes,364
4206,Pending,17 minutes,229
4207,Completed,10 minutes,138
4208,Completed,32 minutes,255
4209,Completed,23 minutes,150
4210,Pending,22 minutes,399
4211,Completed,19 minutes,335
4212,Pending,23 minutes,253
4213,Completed,19 minutes,168
4214,Pending,53 minutes,8
4215,Completed,26 minutes,420
4216,Cancelled,14 minutes,323
4217,Pending,42 minutes,274
4218,Completed,37 minutes,478
4219,Cancelled,25 minutes,230
4220,Cancelled,44 minutes,30
4221,Cancelled,33 minutes,55
4222,Pending,27 minutes,291
4223,Cancelled,14 minutes,476
4224,Cancelled,41 minutes,180
4225,Completed,15 minutes,95
4226,Completed,11 minutes,223
4227,Completed,31 minutes,304
4228,Pending,17 minutes,351
4229,Completed,31 minutes,154
4230,Cancelled,17 minutes,430
4231,Cancelled,18 minutes,176
4232,Pending,50 minutes,96
4233,Cancelled,19 minutes,22
4234,Pending,29 minutes,396
4235,Completed,25 minutes,462
4236,Pending,38 minutes,3
4237,Cancelled,26 minutes,273
4238,Completed,49 minutes,483
4239,Cancelled,10 minutes,107
4240,Completed,55 minutes,293
4241,Pending,11 minutes,67
4242,Pending,58 minutes,208
4243,Pending,42 minutes,236
4244,Pending,56 minutes,392
4245,Cancelled,52 minutes,374
4246,Cancelled,38 minutes,248
4247,Completed,27 minutes,34
4248,Pending,50 minutes,101
4249,Cancelled,51 minutes,41
4250,Completed,32 minutes,446
4251,Completed,34 minutes,356
4252,Pending,55 minutes,214
4253,Completed,31 minutes,500
4254,Pending,12 minutes,162
4255,Cancelled,18 minutes,157
4256,Pending,46 minutes,371
4257,Cancelled,10 minutes,485
4258,Completed,13 minutes,437
4259,Completed,45 minutes,141
4260,Pending,35 minutes,309
4261,Pending,35 minutes,368
4262,Completed,22 minutes,170
4263,Pending,50 minutes,439
4264,Pending,21 minutes,16
4265,Pending,19 minutes,388
4266,Pending,24 minutes,460
4267,Cancelled,60 minutes,263
4268,Cancelled,52 minutes,404
4269,Pending,52 minutes,433
4270,Completed,36 minutes,428
4271,Pending,38 minutes,209
4272,Cancelled,36 minutes,46
4273,Completed,23 minutes,159
4274,Completed,24 minutes,299
4275,Cancelled,50 minutes,350
4276,Completed,21 minutes,457
4277,Pending,20 minutes,103
4278,Pending,56 minutes,319
4279,Cancelled,12 minutes,466
4280,Completed,11 minutes,459
4281,Completed,48 minutes,360
4282,Completed,27 minutes,143
4283,Pending,59 minutes,306
4284,Pending,22 minutes,40
4285,Completed,11 minutes,154
4286,Completed,44 minutes,270
4287,Cancelled,11 minutes,342
4288,Pending,54 minutes,271
4289,Completed,44 minutes,166
4290,Completed,49 minutes,277
4291,Completed,38 minutes,248
4292,Pending,45 minutes,452
4293,Cancelled,55 minutes,491
4294,Cancelled,46 minutes,225
4295,Cancelled,46 minutes,238
4296,Completed,59 minutes,400
4297,Cancelled,16 minutes,279
4298,Cancelled,13 minutes,305
4299,Cancelled,12 minutes,29
4300,Pending,48 minutes,470
4301,Pending,40 minutes,106
4302,Completed,30 minutes,3
4303,Pending,53 minutes,303
4304,Completed,60 minutes,254
4305,Cancelled,15 minutes,293
4306,Completed,27 minutes,448
4307,Cancelled,36 minutes,66
4308,Cancelled,28 minutes,98
4309,Cancelled,11 minutes,384
4310,Cancelled,21 minutes,222
4311,Cancelled,24 minutes,357
4312,Pending,53 minutes,29
4313,Cancelled,19 minutes,204
4314,Pending,35 minutes,52
4315,Pending,29 minutes,31
4316,Pending,24 minutes,73
4317,Pending,46 minutes,470
4318,Cancelled,21 minutes,165
4319,Completed,42 minutes,32
4320,Pending,35 minutes,482
4321,Pending,11 minutes,122
4322,Completed,33 minutes,339
4323,Completed,41 minutes,428
4324,Cancelled,44 minutes,51
4325,Cancelled,44 minutes,398
4326,Completed,40 minutes,268
4327,Pending,40 minutes,334
4328,Completed,20 minutes,437
4329,Cancelled,21 minutes,468
4330,Pending,23 minutes,359
4331,Pending,18 minutes,219
4332,Pending,42 minutes,32
4333,Pending,20 minutes,97
4334,Pending,14 minutes,68
4335,Pending,46 minutes,464
4336,Completed,24 minutes,447
4337,Pending,58 minutes,253
4338,Pending,51 minutes,155
4339,Cancelled,17 minutes,37
4340,Cancelled,38 minutes,218
4341,Cancelled,57 minutes,417
4342,Pending,22 minutes,72
4343,Pending,14 minutes,464
4344,Completed,26 minutes,353
4345,Cancelled,24 minutes,162
4346,Completed,19 minutes,478
4347,Cancelled,24 minutes,259
4348,Pending,13 minutes,482
4349,Pending,10 minutes,393
4350,Completed,59 minutes,306
4351,Pending,48 minutes,35
4352,Pending,43 minutes,285
4353,Cancelled,12 minutes,417
4354,Cancelled,49 minutes,35
4355,Completed,22 minutes,33
4356,Cancelled,36 minutes,369
4357,Cancelled,47 minutes,378
4358,Cancelled,58 minutes,423
4359,Completed,35 minutes,163
4360,Cancelled,55 minutes,200
4361,Cancelled,10 minutes,252
4362,Cancelled,29 minutes,192
4363,Pending,55 minutes,29
4364,Pending,60 minutes,2
4365,Pending,28 minutes,128
4366,Completed,52 minutes,153
4367,Completed,45 minutes,49
4368,Cancelled,22 minutes,328
4369,Completed,38 minutes,447
4370,Pending,17 minutes,459
4371,Completed,42 minutes,67
4372,Completed,16 minutes,413
4373,Completed,34 minutes,282
4374,Cancelled,52 minutes,101
4375,Pending,40 minutes,101
4376,Completed,14 minutes,156
4377,Completed,59 minutes,392
4378,Cancelled,59 minutes,29
4379,Pending,27 minutes,442
4380,Pending,43 minutes,288
4381,Pending,45 minutes,317
4382,Cancelled,40 minutes,204
4383,Cancelled,26 minutes,282
4384,Pending,34 minutes,341
4385,Cancelled,55 minutes,39
4386,Cancelled,47 minutes,427
4387,Completed,40 minutes,35
4388,Completed,31 minutes,188
4389,Completed,36 minutes,359
4390,Pending,56 minutes,205
4391,Completed,29 minutes,461
4392,Cancelled,29 minutes,300
4393,Completed,43 minutes,157
4394,Cancelled,19 minutes,244
4395,Completed,37 minutes,325
4396,Cancelled,12 minutes,465
4397,Cancelled,54 minutes,107
4398,Pending,47 minutes,432
4399,Pending,14 minutes,472
4400,Cancelled,50 minutes,404
4401,Cancelled,38 minutes,383
4402,Completed,54 minutes,311
4403,Pending,15 minutes,165
4404,Completed,20 minutes,91
4405,Pending,31 minutes,476
4406,Pending,10 minutes,40
4407,Completed,51 minutes,343
4408,Pending,55 minutes,483
4409,Pending,37 minutes,13
4410,Pending,54 minutes,33
4411,Cancelled,47 minutes,180
4412,Cancelled,48 minutes,176
4413,Completed,39 minutes,56
4414,Cancelled,54 minutes,472
4415,Cancelled,53 minutes,319
4416,Cancelled,38 minutes,68
4417,Cancelled,38 minutes,194
4418,Pending,45 minutes,159
4419,Cancelled,57 minutes,345
4420,Cancelled,41 minutes,491
4421,Completed,37 minutes,162
4422,Completed,41 minutes,493
4423,Pending,19 minutes,311
4424,Pending,60 minutes,161
4425,Completed,17 minutes,101
4426,Completed,56 minutes,302
4427,Pending,12 minutes,322
4428,Cancelled,41 minutes,347
4429,Pending,57 minutes,138
4430,Pending,50 minutes,248
4431,Completed,10 minutes,395
4432,Completed,33 minutes,331
4433,Pending,36 minutes,351
4434,Cancelled,24 minutes,199
4435,Completed,46 minutes,360
4436,Completed,47 minutes,51
4437,Cancelled,27 minutes,454
4438,Cancelled,11 minutes,426
4439,Pending,28 minutes,364
4440,Pending,35 minutes,95
4441,Pending,34 minutes,309
4442,Cancelled,55 minutes,64
4443,Cancelled,45 minutes,390
4444,Pending,31 minutes,133
4445,Pending,16 minutes,317
4446,Completed,38 minutes,448
4447,Completed,22 minutes,51
4448,Pending,54 minutes,85
4449,Completed,53 minutes,320
4450,Completed,32 minutes,409
4451,Cancelled,13 minutes,379
4452,Pending,25 minutes,83
4453,Completed,44 minutes,377
4454,Pending,40 minutes,316
4455,Completed,46 minutes,300
4456,Pending,11 minutes,21
4457,Pending,17 minutes,53
4458,Pending,40 minutes,468
4459,Pending,46 minutes,179
4460,Pending,48 minutes,294
4461,Cancelled,12 minutes,124
4462,Cancelled,27 minutes,101
4463,Cancelled,52 minutes,376
4464,Cancelled,10 minutes,381
4465,Cancelled,43 minutes,254
4466,Cancelled,10 minutes,391
4467,Cancelled,11 minutes,456
4468,Completed,14 minutes,91
4469,Cancelled,33 minutes,236
4470,Pending,45 minutes,49
4471,Pending,20 minutes,478
4472,Cancelled,60 minutes,459
4473,Cancelled,57 minutes,418
4474,Pending,21 minutes,434
4475,Pending,39 minutes,84
4476,Completed,39 minutes,417
4477,Completed,39 minutes,197
4478,Cancelled,15 minutes,485
4479,Completed,59 minutes,237
4480,Cancelled,15 minutes,58
4481,Cancelled,19 minutes,436
4482,Cancelled,38 minutes,81
4483,Cancelled,46 minutes,18
4484,Completed,12 minutes,222
4485,Pending,31 minutes,63
4486,Pending,36 minutes,255
4487,Cancelled,16 minutes,31
4488,Completed,17 minutes,446
4489,Completed,39 minutes,6
4490,Pending,36 minutes,277
4491,Completed,48 minutes,322
4492,Completed,56 minutes,475
4493,Completed,54 minutes,485
4494,Cancelled,53 minutes,478
4495,Pending,17 minutes,64
4496,Cancelled,44 minutes,118
4497,Cancelled,25 minutes,306
4498,Completed,17 minutes,341
4499,Completed,12 minutes,395
4500,Cancelled,49 minutes,168
4501,Completed,33 minutes,59
4502,Pending,18 minutes,163
4503,Completed,47 minutes,437
4504,Completed,53 minutes,269
4505,Cancelled,41 minutes,52
4506,Cancelled,18 minutes,478
4507,Cancelled,53 minutes,302
4508,Pending,40 minutes,79
4509,Cancelled,21 minutes,474
4510,Pending,51 minutes,427
4511,Pending,18 minutes,455
4512,Completed,54 minutes,88
4513,Cancelled,27 minutes,178
4514,Pending,25 minutes,137
4515,Cancelled,36 minutes,148
4516,Cancelled,30 minutes,320
4517,Completed,56 minutes,337
4518,Pending,28 minutes,476
4519,Completed,53 minutes,133
4520,Completed,11 minutes,434
4521,Pending,59 minutes,158
4522,Cancelled,58 minutes,244
4523,Completed,16 minutes,190
4524,Cancelled,25 minutes,446
4525,Cancelled,51 minutes,287
4526,Completed,34 minutes,100
