order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
435,1956,73,Particular,2024-05-18,11:17:00,Pending,120.53
436,1566,34,Deal,2024-08-30,11:40:00,Pending,571.57
437,2879,67,Two,2024-04-25,16:54:00,Pending,386.08
438,860,79,Policy,2023-10-02,19:34:00,Cancelled,363.45
439,4686,5,Become,2025-01-03,20:43:00,Completed,437.39
440,1812,83,Card,2023-12-02,18:29:00,Completed,309.68
441,1687,30,Find,2024-07-23,20:46:00,Pending,278.91
442,2677,16,Practice,2024-02-05,10:29:00,Pending,438.9
443,4216,28,Professional,2025-03-18,15:34:00,Pending,115.98
444,4280,32,Official,2024-11-12,21:26:00,Cancelled,545.52
445,924,72,Avoid,2023-09-13,17:56:00,Pending,468.17
446,4413,84,Describe,2025-02-24,15:34:00,Pending,530.34
447,4884,32,Degree,2024-08-14,10:35:00,Pending,477.44
448,2714,54,Success,2023-11-12,17:55:00,Completed,562.75
449,4525,14,Family,2023-06-02,14:05:00,Pending,416.15
450,4247,43,Inside,2024-09-02,16:21:00,Cancelled,526.57
451,3455,44,Address,2024-03-16,21:59:00,Cancelled,369.44
452,4329,69,Door,2023-07-13,15:06:00,Completed,523.1
453,1924,97,Relationship,2024-04-30,18:27:00,Cancelled,169.34
454,2294,11,His,2023-07-20,12:28:00,Pending,146.45
455,4413,6,Watch,2024-10-24,10:15:00,Pending,137.55
456,466,45,Sister,2024-09-11,20:53:00,Cancelled,118.28
457,3381,91,Yard,2024-06-29,19:13:00,Cancelled,233.5
458,3861,30,Reveal,2024-09-07,21:41:00,Completed,534.12
459,4354,85,Time,2024-09-27,10:15:00,Completed,268.2
460,3060,96,Meeting,2024-03-15,12:44:00,Cancelled,362.8
461,3132,5,Light,2023-12-02,17:39:00,Completed,561.06
462,3750,77,Add,2025-05-01,15:32:00,Completed,185.37
463,2314,22,Go,2023-10-25,18:56:00,Completed,222.86
464,3321,19,Economic,2024-05-22,13:23:00,Pending,558.72
465,3813,6,Heavy,2024-12-21,12:52:00,Pending,305.9
466,908,86,Relate,2023-12-22,12:07:00,Cancelled,309.72
467,3837,71,Thing,2024-09-24,20:10:00,Pending,149.63
468,259,100,Source,2023-05-27,17:47:00,Pending,248.05
469,4114,18,Focus,2025-02-18,14:52:00,Cancelled,159.24
470,858,93,Find,2025-03-10,18:44:00,Completed,388.8
471,1437,14,Manage,2024-12-23,21:43:00,Cancelled,538.38
472,1620,24,Wide,2025-02-18,20:47:00,Completed,579.83
473,3336,39,The,2023-08-28,15:13:00,Cancelled,101.6
474,505,26,Voice,2023-08-04,17:47:00,Pending,115.35
475,1121,65,Set,2023-06-11,16:17:00,Cancelled,307.62
476,2304,21,Believe,2023-10-21,20:22:00,Cancelled,127.54
477,2575,42,We,2024-05-30,15:11:00,Completed,481.08
478,1352,87,Continue,2023-05-30,19:19:00,Cancelled,272.64
479,1285,30,Rate,2024-06-19,21:02:00,Pending,115.12
480,1376,93,Part,2024-03-12,14:18:00,Pending,115.0
481,4214,89,Crime,2023-10-02,16:58:00,Completed,184.81
482,3210,12,Institution,2025-01-09,11:56:00,Completed,426.7
483,2150,19,Out,2024-06-05,21:39:00,Pending,579.07
484,4096,95,Do,2024-09-07,13:01:00,Pending,201.29
485,2410,52,Director,2024-10-08,20:51:00,Cancelled,492.85
486,1622,4,Partner,2023-12-30,11:05:00,Pending,282.3
487,3255,56,Network,2024-10-17,10:32:00,Completed,574.48
488,4403,26,Agreement,2023-12-04,18:37:00,Completed,286.3
489,1826,64,Food,2024-02-20,11:14:00,Completed,286.76
490,2998,50,Voice,2023-11-17,17:29:00,Completed,358.56
491,1230,66,Become,2024-10-17,11:40:00,Cancelled,561.35
492,3513,40,Station,2025-03-15,20:27:00,Pending,320.81
493,4532,30,Response,2024-11-18,14:37:00,Cancelled,581.46
494,3002,27,Audience,2024-11-07,11:20:00,Pending,409.96
495,598,33,Keep,2024-02-25,13:26:00,Completed,594.96
496,3445,68,Make,2023-07-08,15:58:00,Cancelled,402.53
497,1424,67,While,2023-06-23,12:49:00,Pending,487.67
498,1991,65,Note,2024-04-18,18:07:00,Completed,302.61
499,4564,31,Off,2024-01-30,13:45:00,Cancelled,294.1
500,3793,32,Including,2023-09-07,12:53:00,Pending,177.06
501,2730,22,Turn,2024-11-18,16:33:00,Cancelled,376.14
502,2859,41,Cultural,2025-04-01,16:45:00,Completed,320.03
503,1041,89,Seek,2025-01-17,17:48:00,Pending,414.75
504,4867,7,Television,2023-10-21,10:39:00,Pending,230.38
505,1010,2,It,2025-04-15,20:13:00,Pending,513.88
506,4063,30,Me,2025-04-15,14:05:00,Cancelled,165.34
507,4663,85,Power,2025-03-08,13:15:00,Cancelled,242.05
508,4569,7,Yard,2023-07-24,16:37:00,Completed,460.4
509,4523,84,Civil,2023-08-26,18:58:00,Cancelled,510.26
510,3731,99,Art,2025-02-21,21:53:00,Pending,217.79
511,715,94,Yard,2023-09-17,15:54:00,Cancelled,260.09
512,4937,25,Already,2025-03-27,19:23:00,Pending,141.77
513,864,8,Choose,2024-01-10,12:51:00,Cancelled,374.94
514,4280,62,Move,2024-06-08,17:20:00,Pending,455.72
515,1165,9,Window,2023-11-21,15:07:00,Cancelled,515.14
516,2269,92,State,2025-01-07,17:30:00,Completed,582.39
517,1115,78,Sport,2023-12-23,20:12:00,Pending,436.24
518,4527,50,Doctor,2024-02-28,18:38:00,Pending,258.45
519,3670,100,Record,2023-08-23,19:13:00,Cancelled,488.5
520,3685,23,None,2023-09-02,17:36:00,Pending,393.68
521,888,53,Carry,2023-06-08,20:38:00,Completed,506.46
522,181,26,Measure,2023-12-07,21:00:00,Completed,171.18
523,4553,98,Main,2024-11-24,17:50:00,Cancelled,285.91
524,1867,76,Son,2024-02-11,16:58:00,Cancelled,292.02
525,1543,66,Strong,2023-07-06,16:57:00,Cancelled,147.56
526,3015,33,Century,2024-05-12,19:49:00,Cancelled,371.69
527,3143,92,Somebody,2024-05-10,10:03:00,Completed,124.0
528,2767,40,Office,2025-03-26,15:55:00,Cancelled,539.86
529,3542,35,Between,2023-09-16,17:00:00,Cancelled,182.18
530,3352,79,Mention,2023-10-08,21:28:00,Completed,332.9
531,1873,88,Laugh,2025-03-20,15:17:00,Cancelled,523.65
532,2449,17,Task,2024-07-13,13:30:00,Completed,299.31
533,582,99,Past,2024-09-25,17:14:00,Cancelled,543.37
534,1803,39,Usually,2024-09-15,19:14:00,Cancelled,355.73
535,1506,3,Consider,2023-08-13,18:01:00,Cancelled,386.17
536,731,58,Skill,2023-11-17,12:44:00,Cancelled,368.87
537,1158,56,Because,2025-03-08,16:56:00,Completed,369.32
538,75,37,Environmental,2024-04-24,15:43:00,Pending,427.79
539,2585,97,Hot,2023-06-10,11:34:00,Completed,229.74
540,2862,33,Week,2024-03-21,12:43:00,Completed,531.37
541,4780,30,Safe,2024-11-29,12:28:00,Pending,418.9
542,4096,53,Lawyer,2023-12-04,17:37:00,Completed,125.49
543,3029,7,Military,2024-03-28,15:42:00,Completed,202.26
544,238,20,Work,2023-06-26,15:06:00,Cancelled,129.05
545,4248,77,Town,2023-09-06,10:05:00,Cancelled,162.03
546,506,21,Game,2024-06-05,10:10:00,Pending,400.35
547,1431,18,Travel,2025-02-15,15:03:00,Pending,194.47
548,2845,65,Campaign,2024-01-30,11:36:00,Cancelled,584.93
549,330,44,Serve,2025-03-21,20:17:00,Completed,581.03
550,2695,38,Surface,2023-12-25,14:22:00,Pending,539.09
551,1486,65,Friend,2024-04-25,21:51:00,Pending,515.78
552,865,10,She,2025-03-09,17:53:00,Pending,244.87
553,1123,39,Phone,2024-11-19,15:47:00,Completed,250.51
554,2944,44,Chance,2025-02-05,16:33:00,Completed,183.15
555,4642,49,Throughout,2023-11-03,10:45:00,Pending,510.18
556,3425,43,Happy,2024-02-25,13:35:00,Pending,597.32
557,2141,82,Myself,2024-09-16,13:32:00,Completed,330.91
558,1989,41,Financial,2024-05-08,17:06:00,Completed,100.51
559,3367,61,Fall,2023-05-28,14:13:00,Pending,427.18
560,2692,92,Base,2024-12-04,14:26:00,Cancelled,578.77
561,2481,49,Much,2024-05-24,15:19:00,Completed,158.22
562,3484,3,System,2024-02-24,16:40:00,Pending,351.89
563,559,70,Because,2024-12-03,20:01:00,Completed,181.16
564,4963,48,Kind,2023-10-17,19:52:00,Cancelled,398.94
565,6,56,Trip,2025-03-04,17:44:00,Cancelled,156.34
566,1323,59,That,2024-01-07,10:40:00,Completed,423.05
567,1971,65,Follow,2023-11-15,12:46:00,Cancelled,599.95
568,3993,48,Onto,2025-02-09,11:22:00,Cancelled,583.51
569,2276,77,Rest,2023-09-25,21:17:00,Completed,336.87
570,856,74,Section,2025-04-02,21:03:00,Cancelled,539.08
571,4429,70,Special,2024-10-28,19:09:00,Pending,473.72
572,1159,68,Gun,2024-10-11,16:23:00,Cancelled,363.09
573,4632,71,Attack,2024-11-05,16:33:00,Completed,515.95
574,1034,46,Medical,2024-01-18,18:05:00,Completed,303.79
575,4251,6,That,2023-08-16,22:00:00,Cancelled,408.49
576,274,23,First,2024-10-28,21:03:00,Pending,183.06
577,4625,53,Position,2023-10-06,12:48:00,Cancelled,302.25
578,2261,30,Region,2023-09-21,12:29:00,Cancelled,205.13
579,3736,24,Look,2023-06-24,18:29:00,Cancelled,212.02
580,1707,84,Happy,2024-03-02,10:34:00,Pending,119.93
581,405,47,Table,2024-03-23,19:33:00,Completed,441.44
582,3655,67,Enjoy,2024-09-02,13:34:00,Cancelled,156.3
583,2889,37,Quickly,2023-07-19,13:26:00,Completed,184.64
584,3380,46,They,2024-12-11,19:54:00,Pending,254.63
585,2388,19,Health,2024-04-30,11:00:00,Cancelled,425.2
586,4728,82,Decision,2024-06-23,21:46:00,Cancelled,104.59
587,4375,79,Worker,2024-10-02,11:05:00,Pending,285.98
588,456,54,Fall,2024-08-27,14:59:00,Pending,185.66
589,3690,5,Example,2024-05-05,11:47:00,Cancelled,577.15
590,1061,81,Always,2024-12-21,19:26:00,Pending,347.18
591,2850,58,Collection,2024-02-21,15:11:00,Completed,438.92
592,4674,98,Family,2024-02-13,21:58:00,Cancelled,371.39
593,3122,95,Level,2025-04-30,15:39:00,Pending,432.7
594,1125,53,Feel,2024-02-26,17:49:00,Pending,441.86
595,2010,85,Question,2023-10-02,15:19:00,Cancelled,499.3
596,297,22,Though,2023-12-11,10:18:00,Pending,537.94
597,3115,71,True,2024-08-10,12:35:00,Cancelled,207.43
598,4378,82,Arrive,2024-10-30,16:48:00,Completed,107.36
599,794,91,Lay,2025-04-21,13:21:00,Completed,129.94
600,2150,77,Size,2024-08-25,20:08:00,Completed,170.3
601,1057,77,System,2025-04-29,13:57:00,Pending,334.62
602,4497,58,Air,2023-05-27,16:00:00,Pending,285.85
603,2335,31,Place,2023-06-09,16:20:00,Cancelled,487.01
604,3862,28,Site,2023-05-21,12:56:00,Cancelled,301.92
605,4442,5,Product,2024-03-08,20:17:00,Completed,150.92
606,2796,72,Possible,2023-10-09,15:57:00,Cancelled,140.66
607,775,80,Arrive,2023-08-19,12:50:00,Cancelled,573.94
608,4060,35,Respond,2024-10-25,13:32:00,Cancelled,287.43
609,1008,73,Simple,2024-09-08,17:27:00,Completed,503.23
610,915,58,Fact,2024-10-14,21:57:00,Cancelled,397.73
611,1379,54,Stage,2024-01-11,11:34:00,Pending,399.65
612,140,22,However,2024-09-29,15:40:00,Cancelled,371.42
613,2740,35,Matter,2024-05-26,19:49:00,Pending,198.64
614,3680,73,Each,2024-07-04,13:21:00,Pending,135.41
615,2292,32,Product,2024-07-25,18:12:00,Pending,224.73
616,2668,62,Body,2024-09-29,12:20:00,Pending,366.84
617,4617,25,Particularly,2024-08-24,18:26:00,Completed,269.64
618,902,28,Goal,2024-12-25,16:27:00,Pending,546.57
619,3870,34,East,2023-05-21,21:56:00,Completed,114.45
620,1155,32,Paper,2024-10-12,20:28:00,Pending,431.26
621,1562,82,Occur,2023-08-15,17:34:00,Pending,336.89
622,3430,31,Each,2023-09-10,15:12:00,Completed,534.77
623,675,21,Meet,2023-08-22,11:11:00,Pending,270.99
624,68,90,Sense,2024-05-13,10:31:00,Completed,586.85
625,3119,37,Tonight,2024-11-09,17:10:00,Completed,356.02
626,881,12,Baby,2025-04-22,20:56:00,Cancelled,181.24
627,2930,32,Ability,2023-11-12,19:39:00,Cancelled,253.09
628,2886,25,Learn,2024-03-14,21:32:00,Completed,294.95
629,1392,97,Forward,2023-05-22,14:49:00,Pending,446.63
630,3421,81,Way,2023-10-28,14:29:00,Completed,400.07
631,2401,17,Head,2024-09-15,12:12:00,Completed,504.13
632,361,54,Today,2024-06-09,15:16:00,Cancelled,549.28
633,779,52,Answer,2025-04-04,15:22:00,Cancelled,363.76
634,214,37,Choose,2023-12-30,13:07:00,Completed,488.54
635,122,72,Part,2023-09-26,15:56:00,Pending,384.91
636,3941,3,Ability,2023-07-27,11:20:00,Cancelled,554.17
637,4468,80,Kid,2024-02-04,19:55:00,Completed,240.28
638,3612,22,West,2024-12-19,14:13:00,Completed,599.87
639,386,44,Office,2023-06-29,21:15:00,Pending,563.79
640,968,14,Enough,2023-09-16,13:02:00,Cancelled,307.78
641,431,53,Six,2024-10-07,16:59:00,Completed,420.47
642,2978,24,Animal,2024-11-25,11:24:00,Cancelled,130.99
643,4909,19,Go,2024-06-08,20:13:00,Pending,215.01
644,1529,99,Whom,2025-05-06,14:17:00,Completed,102.74
645,3505,14,Evidence,2023-11-01,19:42:00,Cancelled,269.92
646,1684,8,Song,2025-04-29,19:21:00,Completed,240.93
647,1014,42,Professor,2025-04-15,19:47:00,Pending,146.59
648,1639,42,Partner,2025-01-09,19:50:00,Cancelled,552.61
649,2008,33,Night,2024-08-09,14:41:00,Pending,454.7
650,90,73,Free,2023-07-30,19:18:00,Pending,284.24
651,4599,32,Gun,2023-12-17,10:49:00,Pending,517.98
652,4623,7,Call,2023-10-05,12:08:00,Pending,553.75
653,3933,95,South,2024-04-13,10:11:00,Pending,559.11
654,627,15,Air,2024-09-06,14:01:00,Pending,125.28
655,3083,25,Difficult,2025-04-29,15:21:00,Pending,343.98
656,1019,58,Establish,2025-02-23,12:24:00,Cancelled,527.43
657,4362,14,Product,2025-03-04,10:30:00,Cancelled,236.09
658,210,63,Wide,2024-04-07,11:38:00,Pending,149.12
659,1038,8,Past,2024-02-06,13:31:00,Completed,540.67
660,576,72,Along,2023-07-23,18:00:00,Cancelled,436.07
661,3303,59,Whatever,2025-02-06,13:09:00,Pending,353.52
662,1674,82,Budget,2024-04-10,19:43:00,Cancelled,205.14
663,3626,99,Need,2023-06-21,18:59:00,Completed,572.92
664,122,1,Social,2025-01-04,21:29:00,Cancelled,564.5
665,221,31,Model,2024-08-08,16:29:00,Completed,493.83
666,1030,5,Remain,2023-09-13,13:09:00,Pending,460.08
667,1915,8,Travel,2023-11-04,18:14:00,Pending,490.35
668,4650,80,Almost,2023-08-11,14:03:00,Cancelled,462.59
669,2709,41,Care,2025-01-30,14:37:00,Pending,171.99
670,811,3,Tend,2024-12-24,17:29:00,Completed,264.45
671,986,86,Season,2025-04-20,13:31:00,Completed,191.69
672,4720,97,President,2024-03-30,11:37:00,Cancelled,158.58
673,2920,37,Pressure,2024-09-08,12:21:00,Cancelled,238.36
674,2078,81,Career,2024-10-13,10:33:00,Pending,290.09
675,3805,41,Decide,2023-09-02,12:37:00,Completed,469.22
676,4117,19,Former,2024-09-15,17:13:00,Cancelled,198.41
677,727,70,Respond,2023-06-07,19:58:00,Cancelled,168.84
678,4147,88,Leader,2023-12-24,14:36:00,Completed,191.22
679,4939,4,Blue,2024-05-10,12:35:00,Pending,348.45
680,1514,88,Former,2024-03-12,19:45:00,Cancelled,286.9
681,4278,7,Writer,2024-01-22,14:00:00,Cancelled,318.05
682,4035,4,Itself,2024-03-16,21:45:00,Cancelled,386.77
683,892,29,Responsibility,2024-02-17,10:53:00,Completed,280.39
684,438,89,Else,2025-02-06,18:02:00,Completed,501.55
685,2007,33,Collection,2023-11-18,12:17:00,Pending,251.69
686,3603,1,Sometimes,2024-12-26,10:09:00,Cancelled,389.62
687,3666,43,Money,2025-03-09,16:24:00,Pending,263.73
688,262,14,Bag,2025-02-26,10:18:00,Pending,341.33
689,3608,24,Exactly,2024-04-04,20:49:00,Completed,148.51
690,1077,33,Be,2024-09-07,17:17:00,Cancelled,107.25
691,4109,64,Quickly,2023-06-03,14:47:00,Cancelled,493.59
692,2514,29,Form,2024-03-29,12:00:00,Cancelled,540.13
693,1397,86,Yeah,2024-08-12,21:04:00,Completed,411.39
694,29,21,General,2023-05-23,11:51:00,Cancelled,145.33
695,4676,72,Black,2025-03-13,15:02:00,Cancelled,334.35
696,3324,2,Local,2024-10-31,12:17:00,Completed,528.23
697,1683,62,Play,2023-11-18,17:18:00,Cancelled,382.1
698,3503,33,Contain,2024-01-08,14:00:00,Cancelled,470.26
699,194,83,Oil,2023-08-01,16:49:00,Pending,539.03
700,1183,81,Human,2024-02-12,15:45:00,Completed,223.34
701,1704,47,Member,2025-05-09,17:27:00,Completed,568.41
702,1470,15,Easy,2024-12-31,11:22:00,Pending,126.85
703,593,63,You,2023-11-10,11:35:00,Pending,377.49
704,1824,13,Thousand,2024-10-26,16:00:00,Cancelled,586.15
705,2308,82,Event,2024-05-11,17:11:00,Cancelled,251.79
706,1043,6,Attack,2023-08-19,16:58:00,Pending,155.95
707,4639,43,Candidate,2025-04-22,16:51:00,Completed,140.57
708,1433,46,Nothing,2023-05-15,12:47:00,Cancelled,401.21
709,293,41,Some,2023-11-18,11:04:00,Pending,465.5
710,4261,70,Career,2023-12-16,21:22:00,Completed,297.86
711,1038,71,Able,2023-12-13,11:38:00,Pending,208.87
712,2997,37,Most,2024-08-02,10:09:00,Cancelled,338.16
713,3118,5,To,2024-01-16,10:26:00,Pending,402.12
714,1929,36,Natural,2025-03-14,19:00:00,Pending,489.87
715,3798,37,Land,2024-06-26,11:57:00,Completed,423.52
716,988,59,Kitchen,2024-08-31,21:46:00,Pending,183.7
717,2246,9,Magazine,2023-09-19,15:24:00,Pending,585.57
718,2013,72,Place,2023-11-20,11:23:00,Pending,457.51
719,742,62,Bring,2025-04-09,10:28:00,Completed,251.54
720,1552,93,Serve,2024-02-22,11:52:00,Pending,246.35
721,973,72,The,2024-10-18,14:49:00,Completed,257.14
722,777,3,Structure,2024-08-21,18:24:00,Completed,403.44
723,2706,53,Artist,2023-06-14,14:07:00,Completed,520.94
724,1990,31,Least,2024-05-28,18:19:00,Cancelled,340.76
725,2703,67,Blue,2024-04-27,20:06:00,Completed,414.71
726,1953,62,Firm,2024-03-29,10:57:00,Cancelled,439.88
727,2750,92,Option,2023-12-20,19:39:00,Cancelled,527.93
728,4919,7,Key,2024-07-28,20:53:00,Completed,484.95
729,2715,3,Maybe,2024-09-25,18:26:00,Cancelled,367.21
730,3484,65,Speech,2024-01-06,18:49:00,Pending,477.09
731,139,10,Animal,2023-05-29,19:27:00,Completed,402.03
732,143,68,Whom,2023-09-30,14:38:00,Completed,107.16
733,1808,6,Town,2025-02-07,15:37:00,Completed,547.04
734,2154,64,Without,2025-01-08,20:24:00,Cancelled,513.85
735,2123,80,Speak,2024-05-03,10:29:00,Pending,473.25
736,3563,68,Heart,2024-07-30,18:27:00,Pending,303.06
737,4111,70,Easy,2025-02-24,13:43:00,Pending,563.66
738,2923,46,Green,2023-11-29,20:09:00,Completed,522.03
739,4662,45,Sit,2023-05-22,13:50:00,Completed,158.71
740,216,45,Fall,2024-05-31,12:35:00,Pending,367.67
741,4514,94,Investment,2024-09-20,15:00:00,Pending,459.07
742,3765,58,Either,2025-04-20,18:17:00,Completed,416.28
743,996,81,State,2024-12-18,17:11:00,Completed,491.2
744,4789,69,Interesting,2023-09-02,16:19:00,Pending,266.85
745,457,7,Catch,2023-08-31,15:08:00,Completed,238.82
746,4011,44,Those,2024-12-24,13:29:00,Cancelled,527.78
747,1857,74,Business,2024-07-02,19:44:00,Completed,106.44
748,4483,65,Less,2024-01-27,19:31:00,Pending,371.35
749,4504,58,Pay,2025-04-14,17:06:00,Cancelled,377.03
750,4309,86,Treatment,2024-09-17,13:42:00,Completed,299.58
751,3477,91,Conference,2024-02-28,10:05:00,Completed,309.62
752,133,99,Although,2024-03-31,18:37:00,Completed,486.49
753,2720,94,Foot,2024-01-17,18:20:00,Completed,572.51
754,4879,66,Number,2024-05-07,12:40:00,Cancelled,232.31
755,3968,63,Race,2023-12-18,15:33:00,Pending,315.65
756,2845,17,Skin,2025-03-20,21:46:00,Cancelled,477.47
757,3787,42,Almost,2025-02-20,15:39:00,Completed,557.08
758,1040,19,With,2024-08-09,15:03:00,Cancelled,448.68
759,3270,22,Natural,2025-02-05,13:24:00,Completed,309.77
760,2690,93,Environment,2025-03-04,12:35:00,Cancelled,118.58
761,4538,77,We,2024-04-19,10:29:00,Cancelled,103.67
762,4453,56,Minute,2023-05-16,14:04:00,Pending,519.52
763,765,100,Subject,2025-04-09,10:28:00,Pending,182.42
764,3026,98,Plant,2023-07-10,18:44:00,Cancelled,243.82
765,2093,55,Wind,2024-06-20,20:34:00,Completed,462.42
766,734,41,Weight,2023-11-14,18:01:00,Completed,303.15
767,3993,96,Individual,2024-10-24,12:05:00,Completed,566.68
768,1716,16,Entire,2023-09-27,10:16:00,Cancelled,156.62
769,863,86,Best,2024-07-26,10:39:00,Completed,158.1
770,716,18,So,2023-07-30,11:28:00,Completed,371.62
771,4626,86,Ok,2024-11-06,18:27:00,Cancelled,187.5
772,4806,35,Would,2023-09-12,13:11:00,Completed,107.9
773,2717,90,Peace,2024-11-08,19:37:00,Cancelled,199.79
774,2907,9,Lay,2023-07-07,18:06:00,Pending,281.87
775,4318,25,Plant,2024-09-06,11:12:00,Completed,469.2
776,1294,15,City,2024-03-11,17:38:00,Cancelled,112.56
777,101,15,Sing,2025-03-12,13:31:00,Completed,599.57
778,248,19,Message,2024-12-05,16:20:00,Cancelled,556.47
779,2012,5,Campaign,2024-09-04,12:02:00,Pending,508.61
780,1694,34,Story,2025-03-02,19:55:00,Pending,411.43
781,2874,90,Contain,2024-09-07,19:07:00,Completed,211.9
782,4880,76,All,2024-10-22,20:24:00,Cancelled,492.1
783,2410,80,Quite,2023-08-13,20:13:00,Pending,279.49
784,3699,30,Deal,2023-09-12,16:12:00,Cancelled,469.27
785,2765,49,Skin,2024-07-16,20:16:00,Completed,463.09
786,3091,83,What,2024-02-25,21:51:00,Pending,281.18
787,2326,12,Will,2023-08-20,19:19:00,Completed,574.07
788,2936,96,If,2024-07-19,13:03:00,Cancelled,464.28
789,451,97,Few,2024-01-05,16:06:00,Pending,275.24
790,2015,91,Fast,2023-08-07,10:21:00,Cancelled,365.74
791,1081,92,Expect,2024-06-17,20:25:00,Pending,220.02
792,4638,35,Big,2025-04-24,12:37:00,Completed,434.98
793,4418,61,After,2023-07-05,18:07:00,Completed,594.54
794,3290,19,Way,2023-06-18,19:09:00,Pending,159.31
795,93,10,Table,2023-08-23,21:39:00,Completed,583.71
796,1086,74,How,2024-06-24,18:36:00,Cancelled,265.25
797,3706,94,Way,2024-05-16,21:16:00,Completed,434.93
798,2397,43,Often,2024-05-02,21:47:00,Cancelled,269.43
799,2241,45,Individual,2025-02-12,11:33:00,Completed,298.47
800,4159,70,Perform,2025-04-24,18:07:00,Pending,385.42
801,4867,10,Contain,2024-03-15,18:08:00,Completed,429.94
802,3814,77,Everyone,2023-10-23,14:13:00,Cancelled,488.39
803,4548,47,Number,2025-02-19,16:53:00,Cancelled,429.16
804,2267,6,Accept,2024-09-05,12:05:00,Pending,162.61
805,1435,8,Scene,2024-11-02,11:18:00,Completed,214.69
806,4448,89,Edge,2024-04-24,19:18:00,Cancelled,500.45
807,3854,63,Open,2023-07-24,18:41:00,Completed,276.92
808,2718,26,Economic,2025-01-24,17:40:00,Completed,145.02
809,3929,86,Mouth,2024-08-26,12:29:00,Pending,247.55
810,725,58,Rate,2024-04-18,12:15:00,Cancelled,354.84
811,4178,17,Price,2023-07-18,21:44:00,Cancelled,194.95
812,604,6,Need,2023-11-07,20:40:00,Completed,254.78
813,3944,31,Way,2025-01-16,17:45:00,Cancelled,411.46
814,2989,95,Admit,2023-12-14,16:28:00,Completed,313.13
815,4220,77,Team,2023-12-28,12:21:00,Completed,591.42
816,1903,82,Specific,2024-07-04,17:15:00,Pending,203.41
817,1215,21,Agreement,2024-08-11,14:41:00,Pending,153.46
818,1180,48,Tonight,2023-09-05,21:36:00,Cancelled,526.65
819,3446,15,Also,2024-08-25,13:31:00,Pending,288.97
820,1523,52,Whatever,2024-03-03,14:23:00,Cancelled,466.36
821,354,47,You,2023-12-28,21:31:00,Completed,230.08
822,2631,77,We,2024-08-23,12:55:00,Cancelled,563.89
823,1737,86,He,2023-07-05,11:09:00,Cancelled,130.54
824,193,64,Across,2023-09-09,20:10:00,Pending,296.54
825,536,12,Cold,2024-11-11,11:46:00,Cancelled,500.17
826,1927,13,Maintain,2024-11-17,14:03:00,Pending,515.9
827,1555,95,Claim,2024-07-20,17:53:00,Completed,104.09
828,1484,2,Maintain,2024-02-23,16:30:00,Completed,126.6
